,UNI_TYP_left,UNI_MAJ_left,UNI_IMD,ORGID,ORGID_NUM,SCHNAME,ADDRESS,CITY,ZIP,SCH_TYPE,SCH_TYPE1,SCH_TYPE2,SCH_LEVEL,GRADE,CLASS,SDNUM,SDNAME,CTYNUM,FIPSNUM,CTYNAME,MAGNET,DATE_ENTRY,FED_SCHNUM,ALT_NAME,WEB_URL,YEAR,geometry,Unnamed: 0,School Name,Demographic Description,Ending Status,Four Year Percent,Four Year Total,Physical Line 1,Physical City,Physical State,Physical Zip,Consistent Attendance,index_right,SECSCHOOL,STATE,BLOCKGROUP,BLOCK,TRACT,MCD,SUBMCD,PLACE,UNI_MAJ_right,UNI_TYP_right,UNI_NAM,HIGH_NAME,MIDD_NAME,ELEM_NAME,POPULATION
329,01,0192,050,010192050000,10192050000.0,Dakota Prairie ALC,20655 FLAGSTAFF AVE,FARMINGTON,55024,PUBLIC,ALP,PUBLIC ALC,SCHOOL,10-12,42,192,Farmington,19,37,Dakota,NO,6/1/2007,271182002803.0,,http://www.farmington.k12.mn.us,SY2018-19,POINT (487681.7340000002 4942387.705700001),440,DAKOTA PRAIRIE AREA LEARNING CENTER,All Students,Graduate,90.91,11,20655 Flagstaff Ave,Farmington,MN,55024-9242,,148276,,27,270370609043,270370609043011,27037060904,2703720618,,2720618,0192,01,Farmington,FARMINGTON,ROBERT BOECKMAN,FARMINGTON,170
329,01,0192,050,010192050000,10192050000.0,Dakota Prairie ALC,20655 FLAGSTAFF AVE,FARMINGTON,55024,PUBLIC,ALP,PUBLIC ALC,SCHOOL,10-12,42,192,Farmington,19,37,Dakota,NO,6/1/2007,271182002803.0,,http://www.farmington.k12.mn.us,SY2018-19,POINT (487681.7340000002 4942387.705700001),440,DAKOTA PRAIRIE AREA LEARNING CENTER,All Students,Graduate,90.91,11,20655 Flagstaff Ave,Farmington,MN,55024-9242,,148276,,27,270370609043,270370609043011,27037060904,2703720618,,2720618,0192,01,Farmington,FARMINGTON,ROBERT BOECKMAN,RIVERVIEW,170
330,01,0196,058,010196058000,10196058000.0,Rosemount High ALC,5840 149TH ST WEST,APPLE VALLEY,55124,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,6/1/2007,273239000500.0,,http://www.district196.org,SY2018-19,POINT (485458.3711000001 4953247.938899999),474,ROSEMOUNT AREA LEARNING CENTER,All Students,Graduate,30.61,49,5840 149th St West,Apple Valley,MN,55124,37.51,148823,,27,270370608253,270370608253013,27037060825,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,EASTVIEW,SCOTT HIGHLANDS,HIGHLAND,153
330,01,0196,058,010196058000,10196058000.0,Rosemount High ALC,5840 149TH ST WEST,APPLE VALLEY,55124,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,6/1/2007,273239000500.0,,http://www.district196.org,SY2018-19,POINT (485458.3711000001 4953247.938899999),474,ROSEMOUNT AREA LEARNING CENTER,All Students,Graduate,30.61,49,5840 149th St West,Apple Valley,MN,55124,37.51,148823,,27,270370608253,270370608253013,27037060825,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,EASTVIEW,SCOTT HIGHLANDS,DIAMOND PATH,153
331,01,0196,060,010196060000,10196060000.0,School of Environmental Studies,12155 JOHNNY CAKE RIDGE RD,APPLE VALLEY,55124,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,11-12,32,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,4/13/2007,273239002515.0,,http://www.district196.org,SY2018-19,POINT (484895.9044000003 4957666.609200001),478,SCHOOL OF ENVIRONMENTAL STUDIES,All Students,Graduate,91.33,173,12155 Johnny Cake Ridge Rd,Apple Valley,MN,55124-8151,78.43,146538,,27,270370608221,270370608221009,27037060822,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,EASTVIEW,FALCON RIDGE,GREENLEAF,41
331,01,0196,060,010196060000,10196060000.0,School of Environmental Studies,12155 JOHNNY CAKE RIDGE RD,APPLE VALLEY,55124,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,11-12,32,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,4/13/2007,273239002515.0,,http://www.district196.org,SY2018-19,POINT (484895.9044000003 4957666.609200001),478,SCHOOL OF ENVIRONMENTAL STUDIES,All Students,Graduate,91.33,173,12155 Johnny Cake Ridge Rd,Apple Valley,MN,55124-8151,78.43,146538,,27,270370608221,270370608221009,27037060822,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,EASTVIEW,FALCON RIDGE,HIGHLAND,41
332,01,0196,034,010196034000,10196034000.0,ABE Diploma Program,4679 144TH STREET WEST,APPLE VALLEY,55124,PUBLIC,ALP,PUBLIC ALP,SCHOOL,8-12,42,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,6/1/2007,273239002514.0,,http://www.district196.org/District/ContactUs/SchoolProfilesMaps/RCLC.cfm,SY2018-19,POINT (487341.0525000002 4954339.176100001),462,ABE DIPLOMA PROGRAM,All Students,Graduate,55.32,47,4679 144th Street West,Apple Valley,MN,55124,,148582,,27,270370608262,270370608262008,27037060826,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,ROSEMOUNT,ROSEMOUNT,SHANNON PARK,380
332,01,0196,034,010196034000,10196034000.0,ABE Diploma Program,4679 144TH STREET WEST,APPLE VALLEY,55124,PUBLIC,ALP,PUBLIC ALP,SCHOOL,8-12,42,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,6/1/2007,273239002514.0,,http://www.district196.org/District/ContactUs/SchoolProfilesMaps/RCLC.cfm,SY2018-19,POINT (487341.0525000002 4954339.176100001),462,ABE DIPLOMA PROGRAM,All Students,Graduate,55.32,47,4679 144th Street West,Apple Valley,MN,55124,,148582,,27,270370608262,270370608262008,27037060826,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,EASTVIEW,SCOTT HIGHLANDS,DIAMOND PATH,380
333,01,0112,065,010112065000,10112065000.0,Integrated Arts Academy,11 PEAVY RD,CHASKA,55318,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,112,Eastern Carver County,10,19,Carver,NO,8/21/2012,270819004310.0,,http://www.district112.org,SY2018-19,POINT (452824.4959000004 4965542.501800001),329,INTEGRATED ARTS ACADEMY,All Students,Graduate,69.57,23,11 Peavy Road,Chaska,MN,55318,32.72,110981,,27,270190909001,270190909001007,27019090900,2701910972,,2710972,0112,01,Eastern Carver County,CHASKA,CHASKA MIDDLE EAST,JONATHAN,0
539,01,0112,067,010112067000,10112067000.0,112 ALC After/Summer school,11 PEAVEY RD,CHASKA,55317,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,112,Eastern Carver County,10,19,Carver,NO,6/26/2012,270819004415.0,,http://www.district112.org,SY2018-19,POINT (452824.4959000004 4965542.501800001),333,112 ALC INDEPENDENT STUDY,All Students,Graduate,47.83,23,11 Peavey Rd,Chaska,MN,55317-2321,,110981,,27,270190909001,270190909001007,27019090900,2701910972,,2710972,0112,01,Eastern Carver County,CHASKA,CHASKA MIDDLE EAST,JONATHAN,0
333,01,0112,065,010112065000,10112065000.0,Integrated Arts Academy,11 PEAVY RD,CHASKA,55318,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,112,Eastern Carver County,10,19,Carver,NO,8/21/2012,270819004310.0,,http://www.district112.org,SY2018-19,POINT (452824.4959000004 4965542.501800001),329,INTEGRATED ARTS ACADEMY,All Students,Graduate,69.57,23,11 Peavy Road,Chaska,MN,55318,32.72,110981,,27,270190909001,270190909001007,27019090900,2701910972,,2710972,0112,01,Eastern Carver County,CHASKA,CHASKA MIDDLE WEST,BLUFF CREEK,0
539,01,0112,067,010112067000,10112067000.0,112 ALC After/Summer school,11 PEAVEY RD,CHASKA,55317,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,112,Eastern Carver County,10,19,Carver,NO,6/26/2012,270819004415.0,,http://www.district112.org,SY2018-19,POINT (452824.4959000004 4965542.501800001),333,112 ALC INDEPENDENT STUDY,All Students,Graduate,47.83,23,11 Peavey Rd,Chaska,MN,55317-2321,,110981,,27,270190909001,270190909001007,27019090900,2701910972,,2710972,0112,01,Eastern Carver County,CHASKA,CHASKA MIDDLE WEST,BLUFF CREEK,0
334,01,0194,090,010194090000,10194090000.0,Link12 Lakeville,8670 210TH STREET W,LAKEVILLE,55044,PUBLIC,OTHER,DISTANCE LEARNING OLL,SCHOOL,KG-12,46,194,Lakeville,19,37,Dakota,NO,8/21/2009,271778004309.0,Lakeville ALC,https://sites.google.com/a/isd194.org/link12lakeville/Home,SY2018-19,POINT (480665.7971000001 4943687.5485),450,LINK12 LAKEVILLE,All Students,Graduate,69.57,23,"17630 Juniper Path, Suite A",Lakeville,MN,55044-9452,100.0,146302,,27,270370608213,270370608213036,27037060821,2703735180,,2735180,0194,01,Lakeville,LAKEVILLE SOUTH,MCGUIRE,JOHN F. KENNEDY,0
401,01,0194,590,010194590000,10194590000.0,Lakeville ALC,20950 HOWLAND AVE,LAKEVILLE,55044,PUBLIC,ALC,PUBLIC ALC,SCHOOL,6-12,41,194,Lakeville,19,37,Dakota,NO,6/1/2007,271778002804.0,Lakeville ALC,http://www.isd194.org,SY2018-19,POINT (480665.7971000001 4943687.5485),454,LAKEVILLE AREA LEARNING CENTER,All Students,Graduate,55.81,43,20950 Howland Ave,Lakeville,MN,55044-8501,25.06,146302,,27,270370608213,270370608213036,27037060821,2703735180,,2735180,0194,01,Lakeville,LAKEVILLE SOUTH,MCGUIRE,JOHN F. KENNEDY,0
335,01,0625,710,010625710000,10625710000.0,Gordon Parks High,1212 UNIVERSITY AVE,SAINT PAUL,55104,PUBLIC,ALC,PUBLIC ALC,SCHOOL,7-12,41,625,St. Paul,62,123,Ramsey,NO,8/2011,273384001415.0,,http://www.spps.org,SY2018-19,POINT (488076.4494000003 4977995.681700001),1201,GORDON PARKS HIGH SCHOOL,All Students,Graduate,50.59,170,1212 University Ave,Saint Paul,MN,55104-1939,4.01,159772,,27,271230334001,271230334001001,27123033400,2712358000,,2758000,0625,01,Saint Paul,COMO PARK,MURRAY,AREA E,0
445,07,4039,010,074039010000,74039010000.0,High School For Recording Arts,1166 UNIVERSITY AVE,SAINT PAUL,55104,PUBLIC,CHARTER,HIGH,SCHOOL,9-12,32,625,St. Paul,62,123,Ramsey,NO,12/2014,270016002955.0,,http://www.hsra.org,SY2018-19,POINT (488194.9409999996 4977898.359200001),2013,HIGH SCHOOL FOR RECORDING ARTS,All Students,Graduate,25.0,124,1166 University Ave,Saint Paul,MN,55104,7.226666667000001,159772,,27,271230334001,271230334001001,27123033400,2712358000,,2758000,0625,01,Saint Paul,COMO PARK,MURRAY,AREA E,0
336,01,0625,211,010625211000,10625211000.0,Creative Arts Secondary,65 KELLOGG BLVD E,SAINT PAUL,55101,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,6-12,33,625,St. Paul,62,123,Ramsey,YES,6/1/2007,270036804680.0,,http://www.creativearts.spps.org,SY2018-19,POINT (492834.1001000004 4976884.0974),1161,CREATIVE ARTS SECONDARY SCHOOL,All Students,Graduate,79.31,29,65 Kellogg Blvd E,Saint Paul,MN,55101-1115,74.88,160095,,27,271230342011,271230342011052,27123034201,2712358000,,2758000,0625,01,Saint Paul,WASHINGTON TECHNOLOGY,WASHINGTON TECHNOLOGY,AREA C,0
351,01,0625,250,010625250000,10625250000.0,Open World Learning,640 HUMBOLDT AVENUE,SAINT PAUL,55107,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,6-12,33,625,St. Paul,62,123,Ramsey,YES,8/2011,273384004443.0,,http://open.open.spps.org,SY2018-19,POINT (492834.1001000004 4976884.0974),1185,OPEN WORLD LEARNING SECONDARY,All Students,Graduate,86.96,46,640 Humboldt Avenue,Saint Paul,MN,55107-2967,84.9,160095,,27,271230342011,271230342011052,27123034201,2712358000,,2758000,0625,01,Saint Paul,WASHINGTON TECHNOLOGY,WASHINGTON TECHNOLOGY,AREA C,0
337,01,0625,723,010625723000,10625723000.0,LEAP High,631 ALBERT ST N,SAINT PAUL,55104,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,625,St. Paul,62,123,Ramsey,NO,6/1/2007,273384002455.0,,http://www.spps.org,SY2018-19,POINT (487393.2039000001 4978587.4297),1212,LEAP HIGH SCHOOL,All Students,Graduate,14.14,99,631 Albert St N,Saint Paul,MN,55104-1948,65.28,150891,,27,271230322003,271230322003009,27123032200,2712358000,,2758000,0625,01,Saint Paul,COMO PARK,MURRAY,AREA E,0
338,01,0625,430,010625430000,10625430000.0,Bridge View,350 COLBORNE ST,SAINT PAUL,55102,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,KG-12,50,625,St. Paul,62,123,Ramsey,NO,10/4/2016,273384002189.0,,http://www.spps.org,SY2018-19,POINT (490686.8794999998 4975274.2905),1193,BRIDGE VIEW SPECIAL EDUCATION,All Students,Graduate,0.0,10,350 Colborne St,Saint Paul,MN,55102-3299,62.11,159985,,27,271230369002,271230369002009,27123036900,2712358000,,2758000,0625,01,Saint Paul,CENTRAL,RAMSEY,AREA F1,0
339,01,0196,100,010196100000,10196100000.0,Dakota Ridge,4629 144TH ST W,APPLE VALLEY,55124,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,KG-12,50,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,5/6/2015,273239002517.0,,http://www.district196.org,SY2018-19,POINT (487491.2934999997 4954234.059699999),490,DAKOTA RIDGE SCHOOL,All Students,Graduate,40.0,10,4629 144th St W,Apple Valley,MN,55124-4004,84.17,148874,,27,270370608262,270370608262009,27037060826,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,ROSEMOUNT,ROSEMOUNT,SHANNON PARK,0
339,01,0196,100,010196100000,10196100000.0,Dakota Ridge,4629 144TH ST W,APPLE VALLEY,55124,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,KG-12,50,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,5/6/2015,273239002517.0,,http://www.district196.org,SY2018-19,POINT (487491.2934999997 4954234.059699999),490,DAKOTA RIDGE SCHOOL,All Students,Graduate,40.0,10,4629 144th St W,Apple Valley,MN,55124-4004,84.17,148874,,27,270370608262,270370608262009,27037060826,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,EASTVIEW,SCOTT HIGHLANDS,DIAMOND PATH,0
339,01,0196,100,010196100000,10196100000.0,Dakota Ridge,4629 144TH ST W,APPLE VALLEY,55124,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,KG-12,50,196,Rosemount-Apple Valley-Eagan,19,37,Dakota,NO,5/6/2015,273239002517.0,,http://www.district196.org,SY2018-19,POINT (487491.2934999997 4954234.059699999),490,DAKOTA RIDGE SCHOOL,All Students,Graduate,40.0,10,4629 144th St W,Apple Valley,MN,55124-4004,84.17,148874,,27,270370608262,270370608262009,27037060826,2703701900,,2701900,0196,01,Rosemount-Apple Valley-Eagan,ROSEMOUNT,ROSEMOUNT,DIAMOND PATH,0
341,01,0347,949,010347949000,10347949000.0,Willmar ALC,512 8TH ST SW,WILLMAR,56201,PUBLIC,ALC,PUBLIC ALC,SCHOOL,7-12,41,347,Willmar,34,67,Kandiyohi,NO,6/1/2007,274272000950.0,,http://www.willmar.k12.mn.us/altern,SY2018-19,POINT (338460.3289999999 4998081.239499999),805,WILLMAR AREA LEARNING CENTER,All Students,Graduate,26.53,49,512 8th St SW,Willmar,MN,56201-3197,8.61,68819,,27,270677807001,270677807001048,27067780700,2706770420,,2770420,0347,01,Willmar,WILLMAR,WILLMAR,KENNEDY,0
342,01,0361,001,010361001000,10361001000.0,Falls High,1515 11TH ST,INTERNATIONAL FALLS,56649,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,6-12,33,361,International Falls,36,71,Koochiching,NO,4/13/2007,271500000761.0,,http://www.isd361.k12.mn.us,SY2018-19,POINT (468525.9742000001 5382458.110300001),813,FALLS SECONDARY,All Students,Graduate,90.2,102,1515 11th St,International Falls,MN,56649-2488,98.21,241696,,27,270717902001,270717902001002,27071790200,2707131040,,2731040,0361,01,International Falls,FALLS,,FALLS,103
343,01,0423,030,010423030000,10423030000.0,Hutchinson High,1200 ROBERTS RD,HUTCHINSON,55350,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,423,Hutchinson,43,85,McLeod,NO,4/13/2007,271497000756.0,,http://www.isd423.org,SY2018-19,POINT (389970.2336999997 4971058.4725),857,HUTCHINSON SENIOR HIGH,All Students,Graduate,86.67,225,1200 Roberts Rd,Hutchinson,MN,55350-2198,88.27,64944,,27,270859504002,270859504002033,27085950400,2708530644,,2730644,0423,01,Hutchinson,HUTCHINSON,HUTCHINSON,WEST & PARK,85
345,01,0466,006,010466006000,10466006000.0,Dassel-Cokato ALC,290 E COKATO ST,COKATO,55321,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,466,Dassel-Cokato,86,171,Wright,NO,5/7/2010,271006002658.0,,http://www.dc.k12.mn.us,SY2018-19,POINT (406530.1026999997 4992471.2598),900,DASSEL-COKATO ALTERNATIVE CTR.,All Students,Graduate,65.38,26,290 E Cokato St,Cokato,MN,55321,58.52,105499,,27,271711013002,271711013002009,27171101300,2717112430,,2712430,0466,01,Dassel-Cokato,DASSEL-COKATO,DASSEL-COKATO,COKATO,71
346,01,0482,400,010482400000,10482400000.0,Little Falls ALP,116 8TH AVE SE,LITTLE FALLS,56345,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,482,Little Falls,49,97,Morrison,NO,6/15/2007,271824002780.0,,http://www.lfalls.k12.mn.us,SY2018-19,POINT (394419.4352000002 5091158.6745),923,LITTLE FALLS CONTINUING EDUCATION,All Students,Graduate,53.33,45,116 8th Ave SE,Little Falls,MN,56345-3398,92.31,20668,,27,270977806001,270977806001021,27097780600,2709737556,,2737556,0482,01,Little Falls,COMMUNITY,COMMUNITY,LINCOLN,223
346,01,0482,400,010482400000,10482400000.0,Little Falls ALP,116 8TH AVE SE,LITTLE FALLS,56345,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,482,Little Falls,49,97,Morrison,NO,6/15/2007,271824002780.0,,http://www.lfalls.k12.mn.us,SY2018-19,POINT (394419.4352000002 5091158.6745),923,LITTLE FALLS CONTINUING EDUCATION,All Students,Graduate,53.33,45,116 8th Ave SE,Little Falls,MN,56345-3398,92.31,20668,,27,270977806001,270977806001021,27097780600,2709737556,,2737556,0482,01,Little Falls,COMMUNITY,COMMUNITY,LINDBERGH,223
347,01,0709,611,010709611000,10709611000.0,Duluth ALC,215 N 1ST AVE E,DULUTH,55802,PUBLIC,ALC,PUBLIC ALC,SCHOOL,6-12,41,709,Duluth,69,137,St. Louis,NO,10/2014,271104002237.0,,http://www.duluth.k12.mn.us,SY2018-19,POINT (568682.5244000005 5182155.3144),1296,DULUTH AREA LEARNING CENTER,All Students,Graduate,43.17,139,215 N 1st Ave E,Duluth,MN,55802-2013,29.06,252591,,27,271370019001,271370019001011,27137001900,2713717000,,2717000,0709,01,Duluth,DENFELD,LINCOLN PARK,MYERS-WILKINS,0
348,01,0728,600,010728600000,10728600000.0,Ivan Sand Day,1232 SCHOOL ST,ELK RIVER,55330,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,728,Elk River,71,141,Sherburne,NO,10/4/2007,271137002238.0,,http://www.elkriver.k12.mn.us,SY2018-19,POINT (454671.4199000001 5017720.5),1356,IVAN SAND COMMUNITY HIGH SCHOOL,All Students,Graduate,36.36,44,1232 School St,Elk River,MN,55330-7154,13.53,131210,,27,271410305032,271410305032001,27141030503,2714118674,,2718674,0728,01,Elk River,ELK RIVER,VANDENBERG,LINCOLN,169
348,01,0728,600,010728600000,10728600000.0,Ivan Sand Day,1232 SCHOOL ST,ELK RIVER,55330,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,728,Elk River,71,141,Sherburne,NO,10/4/2007,271137002238.0,,http://www.elkriver.k12.mn.us,SY2018-19,POINT (454671.4199000001 5017720.5),1356,IVAN SAND COMMUNITY HIGH SCHOOL,All Students,Graduate,36.36,44,1232 School St,Elk River,MN,55330-7154,13.53,131210,,27,271410305032,271410305032001,27141030503,2714118674,,2718674,0728,01,Elk River,ELK RIVER,VANDENBERG,MEADOWVALE,169
350,01,0621,060,010621060000,10621060000.0,Mounds View ALC,2574 COUNTY RD 10,MOUNDS VIEW,55112,PUBLIC,ALC,PUBLIC ALC,SCHOOL,7-12,41,621,Mounds View,62,123,Ramsey,NO,6/1/2007,272295001039.0,,http://www.moundsviewschools.org,SY2018-19,POINT (483287.4199000001 4994777.325099999),1117,MOUNDS VIEW ALC,All Students,Graduate,50.0,64,2574 County Rd 10,Mounds View,MN,55112,15.71,95237,,27,271230410021,271230410021002,27123041002,2712344530,,2744530,0621,01,Mounds View,IRONDALE,EDGEWOOD,PIKE LAKE & SUNNYSIDE,23
352,01,0413,008,010413008000,10413008000.0,MA-TEC,305 SOUTH SECOND STREET,MARSHALL,56258,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,413,Marshall,42,83,Lyon,NO,5/2014,271894002816.0,MA-TEC,http://www.marshall.k12.mn.us,SY2018-19,POINT (277797.4669000003 4924826.067399999),849,MATEC,All Students,Graduate,46.43,28,305 South Second Street,Marshall,MN,56258,60.3,47141,,27,270833603004,270833603004019,27083360300,2708340688,,2740688,0413,01,Marshall,MARSHALL,MARSHALL,PARK SIDE & WEST SIDE,66
353,01,0038,035,010038035000,10038035000.0,Red Lake ALC,23990 HWY 1 E,RED LAKE,56671,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,38,Red Lake,4,7,Beltrami,NO,6/13/2007,273051000325.0,,http://www.redlake.k12.mn.us,SY2018-19,POINT (348815.1131999996 5304624.795700001),229,RED LAKE ALTERNATIVE LEARNING,All Students,Graduate,8.51,47,23990 Hwy 1 E,Red Lake,MN,56671-0499,2.21,211016,,27,270079400012,270079400012064,27007940001,2700738335,,2753458,0038,01,Red Lake,RED LAKE,RED LAKE,RED LAKE & PONEMAH,6
354,01,0077,220,010077220000,10077220000.0,Central High ALC,110 FULTON ST,MANKATO,56001,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,77,Mankato,7,13,Blue Earth,NO,6/13/2007,271878000337.0,Lincoln Community Center,http://www.isd77.org,SY2018-19,POINT (419279.2171 4889848.6636),253,CENTRAL HIGH AREA LEARNING CENTER,All Students,Graduate,54.0,50,110 Fulton St,Mankato,MN,56001-3999,18.87,102449,,27,270131707002,270131707002025,27013170700,2701339878,,2739878,0077,01,Mankato,MANKATO WEST,DAKOTA MEADOWS,JEFFERSON,13
355,01,0094,103,010094103000,10094103000.0,Cloquet AEP,302 14TH ST,CLOQUET,55720,PUBLIC,ALC,PUBLIC ALC,SCHOOL,1-12,41,94,Cloquet,9,17,Carlton,NO,6/13/2007,270942002236.0,,http://www.isd94.org,SY2018-19,POINT (542150.3366999999 5173908.6424),281,CLOQUET AREA ALT. ED. PROGRAMS,All Students,Graduate,33.33,33,302 14th St,Cloquet,MN,55720-2162,23.64,234881,,27,270170701002,270170701002034,27017070100,2701712160,,2712160,0094,01,Cloquet,CLOQUET,CLOQUET,CHURCHILL & WASHINGTON,21
357,01,0031,170,010031170000,10031170000.0,Bemidji ALC,802 PAUL BUNYAN DR NW,BEMIDJI,56601,PUBLIC,ALC,PUBLIC ALC,SCHOOL,KG-12,41,31,Bemidji,4,7,Beltrami,NO,10/2014,270444002331.0,,http://www.bemidji.k12.mn.us/Schools/schools_aec.html,SY2018-19,POINT (357552.1925999997 5261414.0999),213,BEMIDJI AREA LEARNING CENTER,All Students,Graduate,26.53,49,802 Paul Bunyan Dr NW,Bemidji,MN,56601-5668,100.0,212063,,27,270074507022,270074507022027,27007450702,2700705068,,2705068,0031,01,Bemidji,BEMIDJI,BEMIDJI,J.W. SMITH & GENE DILLON,1
358,01,0621,058,010621058000,10621058000.0,High School Summer Program,4570 VICTORIA ST. N.,SHOREVIEW,55126,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,621,Mounds View,62,123,Ramsey,NO,6/1/2007,272295002745.0,Snail Lake Educ Center,http://www.moundsviewschools.org,SY2018-19,POINT (489410.7817000002 4991898.3674),1115,HIGH SCHOOL SUMMER PROGRAM,All Students,Graduate,80.0,10,4570 Victoria St. N.,Shoreview,MN,55126-5800,,90776,,27,271230407072,271230407072015,27123040707,2712359998,,2759998,0621,01,Mounds View,MOUNDS VIEW,CHIPPEWA,SNAIL LAKE & TURTLE LAKE,61
358,01,0621,058,010621058000,10621058000.0,High School Summer Program,4570 VICTORIA ST. N.,SHOREVIEW,55126,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,621,Mounds View,62,123,Ramsey,NO,6/1/2007,272295002745.0,Snail Lake Educ Center,http://www.moundsviewschools.org,SY2018-19,POINT (489410.7817000002 4991898.3674),1115,HIGH SCHOOL SUMMER PROGRAM,All Students,Graduate,80.0,10,4570 Victoria St. N.,Shoreview,MN,55126-5800,,90776,,27,271230407072,271230407072015,27123040707,2712359998,,2759998,0621,01,Mounds View,MOUNDS VIEW,CHIPPEWA,SNAIL LAKE & ISLAND LAKE,61
359,01,0014,552,010014552000,10014552000.0,Fridley Moore Lake Area ALC,1317 RICE CREEK ROAD,FRIDLEY,55432,PUBLIC,ALC,PUBLIC ALP,SCHOOL,9-12,41,14,Fridley,2,3,Anoka,NO,10/4/2007,271242002632.0,,http://www.fridley.k12.mn.us,SY2018-19,POINT (481346.3601000002 4992167.4717),173,FRIDLEY MOORE LAKE AREA LEARNING CENTER,All Students,Graduate,30.95,42,1317 Rice Creek Road,Fridley,MN,55432,29.46,93110,,27,270030512031,270030512031018,27003051203,2700322814,,2722814,0014,01,Fridley,FRIDLEY,FRIDLEY,HAYES,70
360,01,0622,041,010622041000,10622041000.0,TEEP,1961 E COUNTY ROAD C,MAPLEWOOD,55109,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,KG-12,50,622,North St. Paul-Maplewood,62,123,Ramsey,NO,10/2014,272385003374.0,,http://www.isd622.org,SY2018-19,POINT (498612.6501000002 4985313.340299999),1129,HARMONY LEARNING CENTER,All Students,Graduate,20.0,10,1961 E County Road C,Maplewood,MN,55109,66.26,165541,,27,271230424011,271230424011043,27123042401,2712340382,,2740382,0622,01,North Saint Paul-Maplewood-Oakdale,NORTH,JOHN GLENN,RICHARDSON,22
360,01,0622,041,010622041000,10622041000.0,TEEP,1961 E COUNTY ROAD C,MAPLEWOOD,55109,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,KG-12,50,622,North St. Paul-Maplewood,62,123,Ramsey,NO,10/2014,272385003374.0,,http://www.isd622.org,SY2018-19,POINT (498612.6501000002 4985313.340299999),1129,HARMONY LEARNING CENTER,All Students,Graduate,20.0,10,1961 E County Road C,Maplewood,MN,55109,66.26,165541,,27,271230424011,271230424011043,27123042401,2712340382,,2740382,0622,01,North Saint Paul-Maplewood-Oakdale,NORTH,JOHN GLENN,WEAVER,22
