,/@Count,/@Count/#agg,/@Rows,/tri_facility/ASGN_AGENCY,/tri_facility/ASGN_FEDERAL_IND,/tri_facility/ASGN_PARTIAL_IND,/tri_facility/ASGN_PARTIAL_IND/#agg,/tri_facility/ASGN_PUBLIC_CONTACT,/tri_facility/ASGN_PUBLIC_CONTACT_EMAIL,/tri_facility/ASGN_PUBLIC_PHONE,/tri_facility/ASGN_PUBLIC_PHONE_EXT,/tri_facility/ASGN_PUBLIC_PHONE_EXT/#agg,/tri_facility/BIA_CODE,/tri_facility/CITY_NAME,/tri_facility/COUNTY_NAME,/tri_facility/FAC_CLOSED_IND,/tri_facility/FAC_CLOSED_IND/#agg,/tri_facility/FAC_LATITUDE,/tri_facility/FAC_LATITUDE/#agg,/tri_facility/FAC_LONGITUDE,/tri_facility/FAC_LONGITUDE/#agg,/tri_facility/FACILITY_NAME,/tri_facility/FRS_ID,/tri_facility/MAIL_CITY,/tri_facility/MAIL_COUNTRY,/tri_facility/MAIL_NAME,/tri_facility/MAIL_PROVINCE,/tri_facility/MAIL_STATE_ABBR,/tri_facility/MAIL_STREET_ADDRESS,/tri_facility/MAIL_ZIP_CODE,/tri_facility/PARENT_CO_DB_NUM,/tri_facility/PARENT_CO_NAME,/tri_facility/PREF_ACCURACY,/tri_facility/PREF_ACCURACY/#agg,/tri_facility/PREF_COLLECT_METH,/tri_facility/PREF_DESC_CATEGORY,/tri_facility/PREF_HORIZONTAL_DATUM,/tri_facility/PREF_LATITUDE,/tri_facility/PREF_LATITUDE/#agg,/tri_facility/PREF_LONGITUDE,/tri_facility/PREF_LONGITUDE/#agg,/tri_facility/PREF_QA_CODE,/tri_facility/PREF_QA_CODE/#agg,/tri_facility/PREF_SOURCE_SCALE,/tri_facility/REGION,/tri_facility/REGION/#agg,/tri_facility/STANDARDIZED_PARENT_COMPANY,/tri_facility/STATE_ABBR,/tri_facility/STATE_COUNTY_FIPS_CODE,/tri_facility/STATE_COUNTY_FIPS_CODE/#agg,/tri_facility/STREET_ADDRESS,/tri_facility/TRI_FACILITY_ID,/tri_facility/ZIP_CODE,/tri_facility/ZIP_CODE/#agg
51,1264,,0-100000,,C,0,0,BILL FANSET,,6124695353,,,,LAKEVILLE,DAKOTA,0,0,443800,443800,931400,931400,ROTADYNE ROLL GROUP,,LAKEVILLE,,ROTADYNE ROLL GROUP,,MN,7785 - 218TH ST,55044,64398712,ROTATION DYNAMICS CORP,11000,11000,UN,UN,1,44.633333,44.633333,93.233333,93.233333,1000,1000,U,5,5,,MN,27037,27037,7785 - 218TH ST,55044MDMRC77852,55044,55044
52,1264,,0-100000,,C,0,0,JACK BERDAN,,6124604451,,,,LAKEVILLE,DAKOTA,0,0,443705,443705,930702,930702,MENASHA CORP,,LAKEVILLE,,MENASHA CORP,,MN,8085 220TH ST,55044,6073126,MENASHA CORP,11000,11000,Z1,UN,1,44.627,44.627,93.2396,93.2396,0,0,U,5,5,,MN,27037,27037,8085 220TH ST,55044MNSHC80852,55044,55044
53,1264,,0-100000,,C,0,0,SCOTT LINDBLAD,LINDBLAD@AUTOASSEMBLY.COM,9522365446,,,,LAKEVILLE,DAKOTA,0,0,,,,,AUTOMATED ASSEMBLY CORP,,LAKEVILLE,,AUTOMATED ASSEMBLY CORP,,MN,20777 KENSINGTON BLVD,55044,,,,,,,,,,,,,,,5,5,,MN,27037,27037,20777 KENSINGTON BLVD,55044TMTDS2777K,55044,55044
54,1264,,0-100000,,C,0,0,PHIL TELANDER,,5077445504,,,,LONSDALE,RICE,0,0,442837,442837,932458,932458,TELAMCO INC,,LONSDALE,,TELAMCO INC,,MN,636 INDUSTRIAL DR SE,55046,,,,,,,,,,,,,,,5,5,,MN,27131,27131,636 INDUSTRIAL DR SE,55046TLMCN636IN,55046,55046
55,1264,,0-100000,,C,0,0,ERIC MILLER,ERIC.MILLER@BTDMFG.COM,9524698737,,,,LAKEVILLE,DAKOTA,0,0,,,,,BTD MANUFACTURING INC,,LAKEVILLE,,BTD MANUFACTURING INC,,MN,21350 CEDAR AVENUE,55044,607654134,VARISTAR CORP,,,,,,,,,,,,,5,5,VARISTAR CORP,MN,27037,27037,21350 CEDAR AVENUE,5504WBTDMN2135C,55044,55044
56,1264,,0-100000,,C,0,0,PATRICK BERGIN,PBERGIN@CEMSTONE.COM,6516864221,,,,MEDFORD,STEELE,0,0,,,,,NORTH STAR STONE and MASONRY,,MENDOTA HEIGHTS,,NORTH STAR STONE and MASONRY,,MN,"2025 CENTRE POINTE BLVD, SUITE 300",55120,6454730,CEMSTONE PRODUCTS CO,,,,,,,,,,,,,5,5,CEMSTONE PRODUCTS CO,MN,27147,27147,2173 NW 76TH ST.,5504WNRTHS2173N,55049,55049
57,1264,,0-100000,,C,0,0,STEVEN RUPP,STEVENRUPP@EVERCATFUELS.COM,7637623032,,,,ISANTI,ISANTI,0,0,,,,,EVER CAT FUELS LLC,,ANOKA,,EVER CAT FUELS LLC,,MN,617 PIERCE STREET,55303,,,,,,,,,,,,,,,5,5,,MN,27059,27059,100 ISANTI PARKWAY NE,5504WVRCTF1ISAN,55040,55040
58,1264,,0-100000,,C,0,0,AL SANDERS,,3206793813,,,,MORA,KANABEC,0,0,455310,455310,931618,931618,BWHC/BLUEWATER,,MORA,,BWHC/BLUEWATER,,MN,811 E MAPLE AVE,55051-1224,,,500,500,UN,UN,1,45.886111,45.886111,93.271667,93.271667,1010,1010,U,5,5,,MN,27065,27065,811 E MAPLE AVE,55051BLWTR811EM,550511224,550511224
59,1264,,0-100000,,C,0,0,BOB CLARIN,,6126793811,,,,MORA,KANABEC,0,0,455310,455310,931618,931618,FORRESTER BOX CO INC,,MORA,,FORRESTER BOX CO INC,,MN,124 N WALNUT,55051,293008282,BLUEWATER MARINE,11000,11000,UN,UN,1,45.886111,45.886111,93.271667,93.271667,1000,1000,U,5,5,,MN,27065,27065,124 N WALNUT,55051FRRST124NW,55051,55051
60,1264,,0-100000,,C,0,0,STEVE BURSKI,,3206796688,,,,MORA,KANABEC,0,0,455250,455250,931635,931635,ENGINEERED POLYMERS CORP,,MORA,,ENGINEERED POLYMERS CORP,,MN,1020 E MAPLE AVE,55051,,GBR HOLDING CORP,500,500,UN,UN,1,45.880556,45.880556,93.276389,93.276389,1010,1010,U,5,5,,MN,27065,27065,1020 E MAPLE AVE,55051SHLLR1020E,55051,55051
61,1264,,0-100000,,C,0,0,"PATTY BESTLER, ENVIRONMENT AND LAND MANAGER",PATTY.BESTLER@AGGREGATE-US.COM,6516830600,,,,NEWPORT,WASHINGTON,0,0,,,,,AGGREGATE INDUSTRIES NEWPORT READY MIX,,NEWPORT,,AGGREGATE INDUSTRIES NEWPORT READY MIX,,MN,57 21ST ST,55055,622258929,HOLCIM (US) INC,,,,,,,,,,,,,5,5,HOLCIM (US) INC,MN,27163,27163,57 21ST ST,55055GGRGT5721S,55055,55055
62,1264,,0-100000,,C,0,0,JERRY HANNEWALD,,6126748336,,,,NORTH BRANCH,CHISAGO,0,0,453235,453235,925745,925745,CHINOOK GROUP INC,,NORTH BRANCH,,CHINOOK GROUP INC.,,MN,P.O. BOX 290,55056,,CHINOOK GROUP,600,600,UN,UN,1,45.543056,45.543056,92.9625,92.9625,1010,1010,U,5,5,,MN,27025,27025,41420 FOREST BLVD AT CITY RD 415,55056CHNKGCORD3,55056,55056
63,1264,,0-100000,,C,0,0,KIMBERLY WELCH,KIMBERLY.WELCH@ANDERSENCORP.COM,6512642930,,,,NORTH BRANCH,CHISAGO,0,0,,,,,ANDERSEN EXTRUSION NORTH BRANCH,,NORTH BRANCH,,ANDERSEN EXTRUSION NORTH BRANCH,,MN,39811 GOLDEN AVE,55056,6167332,NB GROUP LLC,,,,,,,,,,,,,5,5,NB GROUP LLC,MN,27025,27025,39811 GOLDEN AVE,55056NDRSN39811,55056,55056
64,1264,,0-100000,,C,0,0,MICHAEL P. MURPHY SR.,,6126744322,,,,NORTH BRANCH,CHISAGO,0,0,453104,453104,930209,930209,PRODUCT FABRICATORS INC,,NORTH BRANCH,,PRODUCT FABRICATORS INC.,,MN,211 ASH ST.,55056,,PRODUCT FABRICATORS INC,11000,11000,UN,UN,1,45.517778,45.517778,93.035833,93.035833,1000,1000,U,5,5,,MN,27025,27025,"302 1ST AVE, INDUSTRIAL PARK",55056PRDCTINDUS,55056,55056
65,1264,,0-100000,,C,0,0,JASON DINGLE,,4196264006,,,,NORTHFIELD,RICE,0,0,442622,442622,931109,931109,FMC FOODTECH INC,,SANDUSKY,,FMC FOODTECH INC.,,OH,1622 FIRST ST.,44870,15248219,FMC TECHNOLOGIES,,,,,,,,,,,,,5,5,,MN,27131,27131,1700 CANNON RD PO BOX 98,55057FRGSC1700C,55057,55057
66,1264,,0-100000,,C,0,0,WENDY WATKINS,WAWATKINS@HORMEL.COM,5074375355,,,,NORTHFIELD,RICE,0,0,,,,,JENNIE-O TURKEY STORE NORTHFIELD FEEDMILL,,NORTHFIELD,,JENNIE-O TURKEY STORE NORTHFIELD FEEDMILL,,MN,2675 330TH ST W,55057,6147383,HORMEL FOODS CORP,,,,,,,,,,,,,5,5,HORMEL FOODS CORP,MN,27131,27131,2675 330TH ST W,55057JNNTR26753,55057,55057
67,1264,,0-100000,,C,0,0,JIM JOHNSON,JJJOHNSON@POSTHOLDINGS.COM,5076456681,4692,4692,,NORTHFIELD,RICE,0,0,442715,442715,931000,931000,MOM BRANDS,,NORTHFIELD,,MOM BRANDS,,MN,701 W FIFTH ST,55057,6254312,POST HOLDINGS INC,,,,,,,,,,,,,5,5,POST HOLDINGS INC,MN,27131,27131,701 W FIFTH ST,55057MLTML701WF,55057,55057
68,1264,,0-100000,,C,0,0,RONALD KELLER,RON.KELLER@MULTEK.COM,5076638274,,,,NORTHFIELD,DAKOTA,0,0,442807,442807,930924,930924,MULTEK FLEXIBLE CIRCUITS INC,,NORTHFIELD,,MULTEK FLEXIBLE CIRCUITS INC,,MN,1150 SHELDAHL RD,55057,941714834,FLEXTRONICS INTERNATIONAL USA,500,500,UN,UN,1,44.475,44.475,93.155556,93.155556,1010,1010,U,5,5,FLEXTRONICS INTERNATIONAL USA,MN,27037,27037,1150 SHELDAHL RD,55057SHLDHHIGHW,55057,55057
69,1264,,0-100000,,C,0,0,PATRICK BERGIN,PBERGIN@CEMSTONE.COM,6516864221,,,,NORTHFIELD,RICE,0,0,,,,,CCM - NORTHFIELD,,MENDOTA HEIGHTS,,CCM - NORTHFIELD,,MN,"2025 CENTRE POINTE BLVD, SUITE 300",55120,,CEMSTONE CONCRETE MATERIALS,,,,,,,,,,,,,5,5,CEMSTONE CONCRETE MATERIALS,MN,27131,27131,1501 RIVERVIEW LANE,5505WCMSTN151RI,55057,55057
70,1264,,0-100000,,C,0,0,SAM NOVOTNY,SNOVOTNY@CARDINALCORP.COM,5076451526,,,,NORTHFIELD,RICE,0,0,,,,,CARDINAL GLASS,,NORTHFIELD,,CARDINAL GLASS,,MN,1500 INDUSTRIAL DR,55057,6249015,CARDINAL GLASS INDUSTRIES,,,,,,,,,,,,,5,5,CARDINAL GLASS INDUSTRIES,MN,27131,27131,1500 INDUSTRIAL DR,5505WCRDNL15IND,55057,55057
71,1264,,0-100000,,C,0,0,GREG CLOSSER,GCLOSSER@ALLFLEXINC.COM,5076642001,,,,NORTHFIELD,RICE,0,0,,,,,ALL FLEX FLEXIBLE CIRCUITS,,NORTHFIELD,,ALL FLEX FLEXIBLE CIRCUITS,,MN,1705 CANNON LANE,55057,,,,,,,,,,,,,,,5,5,,MN,27131,27131,1705 CANNON LANE,5505WLLFLX175CA,55057,55057
72,1264,,0-100000,,C,0,0,JIM DUGAN,,3094934100,,,,OWATONNA,STEELE,0,0,440325,440325,931345,931345,CATERPILLAR FOREST PRODUCTS,,OWATONNA,,CATERPILLAR FOREST PRODUCTS,,MN,3249 CO RD 45 S,55060,,CATERPILLAR INC,11000,11000,UN,UN,1,44.056944,44.056944,93.229167,93.229167,1000,1000,U,5,5,CATERPILLAR INC,MN,27147,27147,3249 CO RD 45 S,55060BLNTNCOUNT,55060,55060
73,1264,,0-100000,,C,0,0,CHRISTOPER WAGNER,CHRIS.WAGNER@CROWNCORK.COM,5074551344,,,,OWATONNA,STEELE,0,0,440500,440500,931345,931345,CROWN FOOD PACKAGING,,OWATONNA,,CROWN FOOD PACKAGING,,MN,2929 W BRIDGE ST,55060,2282341,CROWN HOLDINGS INC,11000,11000,UN,UN,1,44.083333,44.083333,93.229167,93.229167,1000,1000,U,5,5,CROWN HOLDINGS INC,MN,27147,27147,2929 W BRIDGE ST,55060CRWNC2929W,55060,55060
74,1264,,0-100000,,C,0,0,JENNIFER SCHLOBOHM,JSCHLOBOHM@CYBEXINTL.COM,5074144297,,,,OWATONNA,STEELE,0,0,,,,,CYBEX INTERNATIONAL,,OWATONNA,,CYBEX INTERNATIONAL,,MN,151 24TH AVE NW,55060,,,,,,,,,,,,,,,5,5,,MN,27147,27147,151 24TH AVE NW,55060CYBXN15124,55060,55060
75,1264,,0-100000,,C,0,0,LISA BOYD,LBOYD@CYBEXINTL.COM,5074144289,,,,OWATONNA,STEELE,0,0,,,,,CYBEX INTERNATIONAL,,OWATONNA,,CYBEX INTERNATIONAL,,MN,1975 24TH AVE SW,55060,1307636,BRUNSWICK CORP,,,,,,,,,,,,,5,5,BRUNSWICK CORP,MN,27147,27147,1975 24TH AVE SW,55060CYBXN19752,55060,55060
76,1264,,0-100000,,C,0,0,GAYLON BRATLAND,,6126469433,,,,OWATONNA,STEELE,0,0,,,,,HARVEST STATES CO-OP FARMLAND SPECIALTIES,,OWATONNA,,HARVEST STATES CO-OP. FARMLAND SPECIALTIES,,MN,P.O. BOX 493,55060,72002326,HARVEST STATES CO-OP,11000,11000,Z1,UN,1,44.0575,44.0575,93.2073,93.2073,0,0,U,5,5,,MN,27147,27147,24TH AVE NW INDUSTRIAL PARK,55060HRVST24THA,55060,55060
77,1264,,0-100000,,C,0,0,TODD BRIDGEMAN,TODD.BRIDGEMAN@JOSTENS.COM,5074556318,,,,OWATONNA,STEELE,0,0,440353,440353,931316,931316,JOSTENS INC - SOUTHTOWN,,OWATONNA,,JOSTENS INC - SOUTHTOWN,,MN,1900 HARTLE AVE,55060,141260757,VISANT CORP,150,150,UN,UN,1,44.064722,44.064722,93.221111,93.221111,1010,1010,U,5,5,VISANT CORP,MN,27147,27147,1900 HARTLE AVE,55060JSTNS1900H,55060,55060
78,1264,,0-100000,,C,0,0,,,,,,,OWATONNA,STEELE,0,0,440522,440522,931523,931523,LAND O'LAKES FARMLAND FEED,,OWATONNA,,LAND O'LAKES FARMLAND FEED,,MN,800 24TH AVE NW,55060,6253835,LAND O'LAKES INC,,,,,,,,,,,,,5,5,,MN,27147,27147,800 24TH AVE NW,55060LNDLK80024,55060,55060
79,1264,,0-100000,,C,0,0,CRAIG VATSAAS,CRAIG.VATSAAS@DAIKINAPPLIED.COM,5073333008,,,,OWATONNA,STEELE,0,0,474859,474859,941426,941426,DAIKIN APPLIED OWATONNA MN,,OWATONNA,,DAIKIN APPLIED OWATONNA MN,,MN,1001 21ST AVE NW,55060,883366668,AAF MCQUAY GROUP INC,,,,,,,,,,,,,5,5,AAF MCQUAY GROUP INC,MN,27147,27147,1001 21ST AVE NW,55060MCQYN10012,55060,55060
80,1264,,0-100000,,C,0,0,GAYLORD MOECKLY,,5074517112,,,,OWATONNA,STEELE,0,0,440703,440703,931503,931503,MUSTANG MFG CO INC,,OWATONNA,,MUSTANG MFG CO INC,,MN,1605 COUNTY RD 45 N,55060,,GEHL CO,11000,11000,UN,UN,1,44.1175,44.1175,93.250833,93.250833,1000,1000,U,5,5,,MN,27147,27147,1605 COUNTY RD 45 N,55060MSTNGCOUNT,55060,55060
81,1264,,0-100000,,C,0,0,TERRY LEWIS,,5074515137,,,,OWATONNA,STEELE,0,0,440518,440518,931520,931520,NATIONAL COMPUTER SYSTEMS INC,,OWATONNA,,NATIONAL COMPUTER SYSTEMS INC,,MN,2125 4TH ST NW,55060,43856723,NATIONAL COMPUTER SYSTEMS,150,150,UN,UN,1,44.088333,44.088333,93.255556,93.255556,1010,1010,U,5,5,,MN,27147,27147,2125 4TH ST NW,55060NTNLC21254,55060,55060
82,1264,,0-100000,,C,0,0,ED DAHLE,,5074510365,,,,OWATONNA,STEELE,0,0,440727,440727,931538,931538,SLIDELL INC,,OWATONNA,,SLIDELL INC,,MN,PO BOX 710,55060,,,,,,,,,,,,,,,5,5,,MN,27147,27147,2355 LEMOND RD,55060SLDLL2355L,55060,55060
83,1264,,0-100000,,C,0,0,ANDREA ZIEGENHAGNE,ANDREA.ZIEGENHAGEN@US.BOSCH.COM,5074558324,,,,OWATONNA,STEELE,0,0,440539,440539,931418,931418,BOSCH AUTOMOTIVE SERVICE SOLUTIONS LLC,,OWATONNA,,BOSCH AUTOMOTIVE SERVICE SOLUTIONS LLC,,MN,655 EISENHOWER DR,55060,,,150,150,UN,UN,1,44.09,44.09,93.241667,93.241667,1010,1010,U,5,5,,MN,27147,27147,655 EISENHOWER DR,55060SPXCR655EI,55060,55060
84,1264,,0-100000,,C,0,0,DONALD E. ROOKS III,DONALD.ROOKS@SPX.COM,5074557000,,,,OWATONNA,STEELE,0,0,440531,440531,931519,931519,LEE HOLDINGS,,OWATONNA,,SPX SERVICE SOLUITIONS TOOLS and EQUIPMENT,,MN,655 EISENHOWER DR,55060,6024128,SPX CORP,,,,,,,,,,,,,5,5,,MN,27147,27147,2300 PARK DR,55060SPXSR23PAR,55060,55060
85,1264,,0-100000,,C,0,0,JOE ERLER,,5074444781,,,,OWATONNA,STEELE,0,0,440500,440500,931445,931445,TRUTH HARDWARE PAINT PLANT,,OWATONNA,,TRUTH HARDWARE,,MN,700 W BRIDGE ST,55060,1456953,FKI INDUSTRIES INC,11000,11000,UN,UN,1,44.083333,44.083333,93.245833,93.245833,1000,1000,U,5,5,,MN,27147,27147,205 24TH AVE SW,55060TCPNT20524,55060,55060
86,1264,,0-100000,,C,0,0,DAVE BLANCHARD,DBLANCHARD@AMESBURYTRUTH.COM,5074444574,,,,OWATONNA,STEELE,0,0,440510,440510,931437,931437,TRUTH HARDWARE CORP-OWATONNA,,OWATONNA,,TRUTH HARDWARE CORP-OWATONNA,,MN,700 W BRIDGE ST,55060,,TYMAN PLC,,,,,,,,,,,,,5,5,TYMAN PLC,MN,27147,27147,700 W BRIDGE ST,55060TRTHH700WB,55060,55060
87,1264,,0-100000,,C,0,0,CHRISTINE SHAFFER,CSHAFFER@VIRACON.COM,5074443490,,,,OWATONNA,STEELE,0,0,440528,440528,931503,931503,VIRACON INC,,OWATONNA,,VIRACON INC,,MN,800 PARK DR,55060,1962042,APOGEE ENT,500,500,UN,UN,1,44.091111,44.091111,93.250833,93.250833,1010,1010,U,5,5,,MN,27147,27147,800 PARK DR,55060VRCNN800PA,55060,55060
88,1264,,0-100000,,C,0,0,THAD ROSENBERG,THAD.ROSENBERG@WENGERCORP.COM,5074554100,317,317,,OWATONNA,STEELE,0,0,440520,440520,931449,931449,WENGER CORP,,OWATONNA,,WENGER CORP,,MN,555 PARK DRIVE PO BOX 448,55060,,,,,,,,,,,,,,,5,5,,MN,27147,27147,555 PARK DR,55060WNGRC555PA,55060,55060
89,1264,,0-100000,,C,0,0,W. M. JEWELL,,6126292585,,,,PINE CITY,PINE,0,0,454900,454900,925800,925800,3M CO PINE CITY PLANT,,PINE CITY,,3M CO PINE CITY PLANT,,MN,400 2ND ST,55063-0089,6173082,3M CO INC,150,150,UN,UN,1,45.816667,45.816667,92.966667,92.966667,1010,1010,U,5,5,,MN,27115,27115,400 2ND ST,55063MCMPN4002N,550630089,550630089
90,1264,,0-100000,,C,0,0,ERIC WIGGIN,EWIGGIN@DESTACO.COM,6513852124,,,,RED WING,GOODHUE,0,0,,,,,CENTRAL RESEARCH LABORATORIES,,RED WING,,CENTRAL RESEARCH LABORATORIES,,MN,3965 PEPIN AVE,55066,27066968,DOVER CORP,,,,,,,,,,,,,5,5,DOVER CORP,MN,27049,27049,3965 PEPIN AVE,55066CNTRL3965P,55066,55066
91,1264,,0-100000,,C,0,0,GARY SERKASEVICH,,6513853505,,,,RED WING,GOODHUE,0,0,443430,443430,923630,923630,CARLISLE POWER TRANSMISSION PRODUCTS,,RED WING,,CARLISLE POWER TRANSMISSION PRODUCTS,,MN,4079 PEPIN AVE,55066,38374620,CARLISLE COS INC,150,150,UN,UN,1,44.575,44.575,92.608333,92.608333,1010,1010,U,5,5,,MN,27049,27049,4079 PEPIN AVE,55066DRKTW4079P,55066,55066
92,1264,,0-100000,,C,0,0,MEDIA RELATIONS,MEDIA@ADM.COM,2174245413,,,,RED WING,GOODHUE,0,0,443400,443400,923110,923110,ADM CO,,RED WING,,ADM CO,,MN,PO BOX 74,55066,1307586,ARCHER DANIELS MIDLAND CO,150,150,UN,UN,1,44.566667,44.566667,92.519444,92.519444,1010,1010,U,5,5,ARCHER DANIELS MIDLAND CO,MN,27049,27049,118 MAIN ST,55066RCHRD118MA,55066,55066
93,1264,,0-100000,,C,0,0,CHAD LUDWIG,,6513851117,,,,RED WING,GOODHUE,0,0,443404,443404,923157,923157,RED WING SHOE CO INC PLANT 1,,RED WING,,"RED WING SHOE CO. INC., PLANT 1",,MN,314 MAIN ST.,55066-2300,,,150,150,UN,UN,1,44.567778,44.567778,92.5325,92.5325,1010,1010,U,5,5,,MN,27049,27049,129 MAIN ST,55066RDWNG129MA,55066,55066
94,1264,,0-100000,,C,0,0,ROBERT DAHL,BOB.DAHL@REDWINGSHOES.COM,6513851433,,,,RED WING,GOODHUE,0,0,443423,443423,923523,923523,RED WING SHOE PLANT 2,,RED WING,,RED WING SHOE PLANT 2,,MN,314 MAIN ST,55066,6454496,RED WING SHOE CO,11000,11000,UN,UN,1,44.573333,44.573333,92.594722,92.594722,1000,1000,U,5,5,RED WING SHOE CO,MN,27049,27049,135 CANNON RIVER DR,55066RDWNG135CA,55066,55066
95,1264,,0-100000,,C,0,0,GENE HEATH,,6123884721,,,,RED WING,GOODHUE,0,0,443410,443410,923149,923149,RIVERA CABINETS,,RED WING,,RIVERA CABINETS,,MN,3860 VERMILLION ST,55066,,,500,500,I1,UN,1,44.5746,44.5746,92.5958,92.5958,1000,1000,J,5,5,,MN,27049,27049,3860 VERMILLION ST,55066RVRCB3680V,55066,55066
96,1264,,0-100000,,C,0,0,ROBERT DAHL,BOB.DAHL@REDWINGSHOE.COM,6513851433,,,,RED WING,GOODHUE,0,0,443246,443246,923409,923409,S B FOOT TANNING CO,,RED WING,,S B FOOT TANNING CO,,MN,805 BENCH ST,55066,,RED WING SHOE CO,11000,11000,UN,UN,1,44.546111,44.546111,92.569167,92.569167,1000,1000,U,5,5,RED WING SHOE CO,MN,27049,27049,805 BENCH ST,55066SBFTTBENCH,55066,55066
97,1264,,0-100000,,C,0,0,MIKE HILL,MHILL@USG.COM,6513098013,,,,RED WING,GOODHUE,0,0,443252,443252,922921,922921,USG INTERIORS LLC,,RED WING,,USG INTERIORS LLC,,MN,27384 HWY 61,55066,121286777,USG CORP,,,,,,,,,,,,,5,5,USG CORP,MN,27049,27049,27384 HIGHWAY 61 BLVD,55066SGNTR27384,55066,55066
98,1264,,0-100000,,C,0,0,MARVIN FULTON,,6124373101,,,,ROSEMOUNT,DAKOTA,0,0,444553,444553,930150,930150,CONTINENTAL NITROGEN and RESOURCES CORP,,ROSEMOUNT,,CONTINENTAL NITROGEN and RESOURCES CORP,,MN,12955 COURTHOUSE BLVD,55068-2613,620990721,DHB HOLDINGS INC,150,150,UN,UN,1,44.764722,44.764722,93.030556,93.030556,1010,1010,U,5,5,,MN,27037,27037,12955 COURTHOUSE BLVD,55068CNTNN12995,550682613,550682613
99,1264,,0-100000,,C,0,0,JAMES W HOOPMAN,DOLEPOWDER@AOL.COM,6514231141,,,,ROSEMOUNT,DAKOTA,1,1,444200,444200,930320,930320,DOLE EXPLOSIVES INC,,ROSEMOUNT,,DOLE EXPLOSIVES INC,,MN,PO BOX 71,55068,,,600,600,A2,PG,1,44.7291,44.7291,93.068222,93.068222,1000,1000,J,5,5,,MN,27037,27037,"15325 BABCOCK, AVE",55068DLXPL15325,55068,55068
100,1264,,0-100000,,C,0,0,JENNIFER BECKWITH,JBECKWITH@DXGROUP.COM,2814574821,,,,ROSEMOUNT,DAKOTA,0,0,444549,444549,930130,930130,DPC INDUSTRIES INC,,HOUSTON,,DPC INDUSTRIES INC,,TX,PO BOX 24600,77229,,DX HOLDING CO,11000,11000,UN,UN,1,44.763611,44.763611,93.025,93.025,1000,1000,U,5,5,DX HOLDING CO,MN,27037,27037,12800 PINE BEND TRAIL,55068DPCND12800,55068,55068
101,1264,,0-100000,,C,0,0,JAMES DEFOE,,6514374441,,,,ROSEMOUNT,DAKOTA,0,0,444321,444321,930115,930115,RAYFO INC,,ROSEMOUNT,,WASTEQUIP/RAYFO,,MN,15629 CLAYTON AVE. E.,55068,,,150,150,UN,UN,1,44.7225,44.7225,93.020833,93.020833,1010,1010,U,5,5,,MN,27037,27037,4180 160TH ST E,55068RYFNC41801,55068,55068
102,1264,,0-100000,,C,0,0,LUCAS SELNESS,LSELNESS@SPECTROALLOYS.COM,6514806131,,,,ROSEMOUNT,DAKOTA,0,0,444525,444525,930036,930036,SPECTRO ALLOYS CORP,,ROSEMOUNT,,SPECTRO ALLOYS CORP,,MN,13220 DOYLE PATH,55068,,,150,150,UN,UN,1,44.756944,44.756944,93.01,93.01,1010,1010,U,5,5,,MN,27037,27037,13220 DOYLE PATH,55068SPCTL13220,55068,55068
103,1264,,0-100000,,C,0,0,DOUG LEVINE,,6514374441,,,,ROSEMOUNT,DAKOTA,0,0,444326,444326,930211,930211,WASTEQUIP INC (DBA RAYFO),,ROSEMOUNT,,WASTEQUIP INC (DBA RAYFO),,MN,15629 CLAYTON AVE E,55068,608567756,WASTEQUIP INC,,,,,,,,,,,,,5,5,,MN,27037,27037,15629 CLAYTON AVE E,55068WSTQP15629,55068,55068
104,1264,,0-100000,,C,0,0,JON S. MORRISON,JMORRISO@ZINPRO.COM,6516740782,,,,NORTH BRANCH,CHISAGO,0,0,453246,453246,925838,925838,ZINPRO CORP,,NORTH BRANCH,,ZINPRO CORP,,MN,6375 415TH ST,55056,,ZINPRO CORP,11000,11000,UN,UN,1,45.683889,45.683889,92.965556,92.965556,1000,1000,U,5,5,ZINPRO CORP,MN,27025,27025,6375 415TH ST,55069LNDLK404EA,55056,55056
105,1264,,0-100000,,C,0,0,DOUGLAS HOFFBECK,DOUGH@PLASTECHCORPORATION.COM,6514075428,,,,RUSH CITY,CHISAGO,0,0,450410,450410,925810,925810,PLASTECH CORP,,RUSH CITY,,PLASTECH CORP,,MN,920 S FRANDSEN AVE,55069,,,11000,11000,UN,UN,1,45.683333,45.683333,92.969444,92.969444,1000,1000,U,5,5,,MN,27025,27025,920 S FRANDSEN AVE,55069PLSTC920SF,55069,55069
106,1264,,0-100000,,C,0,0,PATRICK BERGIN,PBERGIN@CEMSTONE.COM,6516864221,,,,OWATONNA,STEELE,0,0,,,,,CCM - OWATONNA,,MENDOTA HEIGHTS,,CCM - OWATONNA,,MN,"2025 CENTRE POINTE BLVD, SUITE 300",55120,,CEMSTONE CONCRETE MATERIALS,,,,,,,,,,,,,5,5,CEMSTONE CONCRETE MATERIALS,MN,27147,27147,639 RIVERSIDE AVE,5506WCCMWT639RI,55060,55060
